date;min_temp;max_temp
06.04.2018;25;30
07.04.2018;25;30
08.04.2018;25;28
09.04.2018;24;29
10.04.2018;24;28
11.04.2018;24;26
12.04.2018;24;28
13.04.2018;24;29
14.04.2018;24;29
15.04.2018;24;30
16.04.2018;23;25
17.04.2018;23;26
18.04.2018;24;30
19.04.2018;24;32
20.04.2018;24;30
21.04.2018;24;27
22.04.2018;24;30
23.04.2018;24;28
24.04.2018;24;31
25.04.2018;24;30
26.04.2018;24;28
27.04.2018;24;30
28.04.2018;24;28
29.04.2018;24;30
30.04.2018;24;28
01.03.2018;24;27
02.03.2018;23;30
03.03.2018;24;30
04.03.2018;25;31
05.03.2018;27;28
06.03.2018;24;31
07.03.2018;25;31
08.03.2018;25;32
09.03.2018;25;31
10.03.2018;25;31
11.03.2018;26;31
12.03.2018;25;32
13.03.2018;25;32
14.03.2018;27;32
15.03.2018;24;32
16.03.2018;24;30
17.03.2018;24;31
18.03.2018;24;32
19.03.2018;26;32
20.03.2018;26;32
21.03.2018;25;31
22.03.2018;27;32
23.03.2018;24;31
24.03.2018;25;32
25.03.2018;24;31
26.03.2018;24;31
27.03.2018;24;31
28.03.2018;24;27
29.03.2018;24;25
30.03.2018;23;28
31.03.2018;23;28
01.02.2018;25;30
02.02.2018;25;31
03.02.2018;25;31
04.02.2018;24;31
05.02.2018;25;32
06.02.2018;27;31
07.02.2018;26;32
08.02.2018;27;31
09.02.2018;23;31
10.02.2018;23;29
11.02.2018;24;30
12.02.2018;24;31
13.02.2018;24;29
14.02.2018;22;25
15.02.2018;22;30
16.02.2018;23;27
17.02.2018;23;26
18.02.2018;23;30
19.02.2018;24;31
20.02.2018;24;32
21.02.2018;24;30
22.02.2018;24;31
23.02.2018;24;30
24.02.2018;24;30
25.02.2018;24;29
26.02.2018;24;31
27.02.2018;24;31
28.02.2018;26;30
01.01.2018;26;31
02.01.2018;25;31
03.01.2018;25;31
04.01.2018;25;32
05.01.2018;25;30
06.01.2018;25;30
07.01.2018;24;31
08.01.2018;24;31
09.01.2018;24;30
10.01.2018;25;30
11.01.2018;22;29
12.01.2018;24;30
13.01.2018;24;31
14.01.2018;25;31
15.01.2018;23;30
16.01.2018;24;31
17.01.2018;24;31
18.01.2018;24;30
19.01.2018;24;29
20.01.2018;24;29
21.01.2018;24;31
22.01.2018;24;30
23.01.2018;24;30
24.01.2018;26;29
25.01.2018;23;30
26.01.2018;24;30
27.01.2018;25;30
28.01.2018;24;31
29.01.2018;26;30
30.01.2018;26;31
31.01.2018;25;31
01.12.2017;25;30
02.12.2017;24;29
03.12.2017;23;30
04.12.2017;25;30
05.12.2017;25;31
06.12.2017;24;30
07.12.2017;25;31
08.12.2017;26;31
09.12.2017;26;31
10.12.2017;26;31
11.12.2017;26;31
12.12.2017;26;31
13.12.2017;26;30
14.12.2017;23;30
15.12.2017;26;31
16.12.2017;27;29
17.12.2017;26;30
18.12.2017;25;31
19.12.2017;26;31
20.12.2017;24;30
21.12.2017;25;30
22.12.2017;26;30
23.12.2017;26;31
24.12.2017;26;31
25.12.2017;25;29
26.12.2017;26;30
27.12.2017;26;30
28.12.2017;24;32
29.12.2017;24;30
30.12.2017;27;31
31.12.2017;25;31
01.11.2017;24;31
02.11.2017;24;30
03.11.2017;25;30
04.11.2017;25;30
05.11.2017;24;29
06.11.2017;24;30
07.11.2017;25;30
08.11.2017;26;30
09.11.2017;25;28
10.11.2017;24;29
11.11.2017;25;31
12.11.2017;23;30
13.11.2017;26;30
14.11.2017;25;30
15.11.2017;24;30
16.11.2017;25;31
17.11.2017;26;30
18.11.2017;25;30
19.11.2017;23;31
20.11.2017;24;30
21.11.2017;24;30
22.11.2017;25;31
23.11.2017;26;30
24.11.2017;25;29
25.11.2017;25;30
26.11.2017;23;31
27.11.2017;24;31
28.11.2017;24;30
29.11.2017;26;31
30.11.2017;25;29
01.10.2017;23;29
02.10.2017;24;30
03.10.2017;25;29
04.10.2017;23;31
05.10.2017;23;28
06.10.2017;22;30
07.10.2017;22;31
08.10.2017;23;30
09.10.2017;23;30
10.10.2017;22;29
11.10.2017;23;29
12.10.2017;22;31
13.10.2017;23;30
14.10.2017;24;29
15.10.2017;24;30
16.10.2017;24;29
17.10.2017;24;30
18.10.2017;23;29
19.10.2017;24;30
20.10.2017;23;28
21.10.2017;24;30
22.10.2017;24;30
23.10.2017;23;29
24.10.2017;24;30
25.10.2017;24;31
26.10.2017;24;30
27.10.2017;24;29
28.10.2017;25;29
29.10.2017;25;30
30.10.2017;25;29
31.10.2017;24;30
01.09.2017;22;30
02.09.2017;21;30
03.09.2017;22;29
04.09.2017;21;29
05.09.2017;22;29
06.09.2017;22;30
07.09.2017;22;29
08.09.2017;22;29
09.09.2017;21;29
10.09.2017;23;29
11.09.2017;22;29
12.09.2017;22;30
13.09.2017;22;29
14.09.2017;22;29
15.09.2017;21;29
16.09.2017;22;28
17.09.2017;21;29
18.09.2017;22;29
19.09.2017;22;29
20.09.2017;22;28
21.09.2017;21;28
22.09.2017;23;28
23.09.2017;22;28
24.09.2017;21;29
25.09.2017;22;29
26.09.2017;22;30
27.09.2017;23;30
28.09.2017;23;28
29.09.2017;23;29
30.09.2017;22;30
01.08.2017;21;28
02.08.2017;22;29
03.08.2017;22;29
04.08.2017;21;30
05.08.2017;22;29
06.08.2017;21;29
07.08.2017;22;27
08.08.2017;20;30
09.08.2017;22;29
10.08.2017;21;29
11.08.2017;21;30
12.08.2017;21;30
13.08.2017;22;30
14.08.2017;22;28
15.08.2017;21;28
16.08.2017;21;29
17.08.2017;22;28
18.08.2017;22;30
19.08.2017;23;28
20.08.2017;23;28
21.08.2017;22;29
22.08.2017;22;30
23.08.2017;21;28
24.08.2017;22;29
25.08.2017;23;29
26.08.2017;23;30
27.08.2017;21;29
28.08.2017;22;30
29.08.2017;22;29
30.08.2017;22;30
31.08.2017;22;30
01.07.2017;23;24
02.07.2017;22;28
03.07.2017;23;26
04.07.2017;22;28
05.07.2017;22;28
06.07.2017;22;27
07.07.2017;22;27
08.07.2017;23;27
09.07.2017;22;26
10.07.2017;22;26
11.07.2017;22;23
12.07.2017;22;27
13.07.2017;20;29
14.07.2017;22;29
15.07.2017;23;28
16.07.2017;23;28
17.07.2017;22;28
18.07.2017;20;29
19.07.2017;23;27
20.07.2017;22;27
21.07.2017;22;28
22.07.2017;22;28
23.07.2017;22;28
24.07.2017;22;29
25.07.2017;21;28
26.07.2017;22;28
27.07.2017;21;28
28.07.2017;21;24
29.07.2017;21;27
30.07.2017;21;27
31.07.2017;21;26
01.06.2017;24;29
02.06.2017;23;30
03.06.2017;23;31
04.06.2017;24;30
05.06.2017;22;30
06.06.2017;23;31
07.06.2017;23;29
08.06.2017;23;30
09.06.2017;24;30
10.06.2017;23;30
11.06.2017;24;30
12.06.2017;22;30
13.06.2017;22;29
14.06.2017;24;29
15.06.2017;22;29
16.06.2017;22;30
17.06.2017;23;30
18.06.2017;23;29
19.06.2017;22;29
20.06.2017;23;30
21.06.2017;23;29
22.06.2017;22;30
23.06.2017;23;29
24.06.2017;23;28
25.06.2017;23;26
26.06.2017;23;29
27.06.2017;23;29
28.06.2017;23;27
29.06.2017;23;29
30.06.2017;23;28
01.05.2017;23;29
02.05.2017;23;26
03.05.2017;23;31
04.05.2017;24;28
05.05.2017;23;30
06.05.2017;23;31
07.05.2017;24;27
08.05.2017;24;28
09.05.2017;24;28
10.05.2017;24;30
11.05.2017;26;30
12.05.2017;24;31
13.05.2017;23;31
14.05.2017;24;32
15.05.2017;24;31
16.05.2017;24;31
17.05.2017;24;31
18.05.2017;25;32
19.05.2017;24;30
20.05.2017;24;30
21.05.2017;24;30
22.05.2017;24;30
23.05.2017;23;31
24.05.2017;23;31
25.05.2017;24;30
26.05.2017;24;30
27.05.2017;23;31
28.05.2017;24;30
29.05.2017;22;25
30.05.2017;22;27
31.05.2017;24;30
01.04.2017;24;31
02.04.2017;24;28
03.04.2017;25;31
04.04.2017;24;31
05.04.2017;24;30
06.04.2017;24;31
07.04.2017;24;32
08.04.2017;24;32
09.04.2017;24;30
10.04.2017;25;28
11.04.2017;24;28
12.04.2017;24;31
13.04.2017;24;29
14.04.2017;25;30
15.04.2017;25;31
16.04.2017;24;32
17.04.2017;24;31
18.04.2017;24;32
19.04.2017;24;30
20.04.2017;24;31
21.04.2017;24;31
22.04.2017;24;30
23.04.2017;25;29
24.04.2017;24;30
25.04.2017;24;31
26.04.2017;24;31
27.04.2017;25;31
28.04.2017;25;30
29.04.2017;24;31
30.04.2017;23;29
01.03.2017;24;31
02.03.2017;24;26
03.03.2017;24;31
04.03.2017;24;30
05.03.2017;24;31
06.03.2017;26;31
07.03.2017;26;30
08.03.2017;25;31
09.03.2017;24;30
10.03.2017;25;31
11.03.2017;24;30
12.03.2017;24;30
13.03.2017;24;30
14.03.2017;25;31
15.03.2017;24;31
16.03.2017;25;30
17.03.2017;25;31
18.03.2017;24;31
19.03.2017;28;32
20.03.2017;25;31
21.03.2017;24;32
22.03.2017;25;32
23.03.2017;25;28
24.03.2017;24;30
25.03.2017;24;31
26.03.2017;25;31
27.03.2017;25;31
28.03.2017;25;31
29.03.2017;25;32
30.03.2017;26;31
31.03.2017;25;31
01.02.2017;25;31
02.02.2017;25;31
03.02.2017;24;30
04.02.2017;24;31
05.02.2017;26;29
07.02.2017;27;30
08.02.2017;24;31
09.02.2017;24;31
10.02.2017;26;32
11.02.2017;25;30
12.02.2017;24;29
13.02.2017;24;31
14.02.2017;25;30
15.02.2017;24;31
16.02.2017;24;32
17.02.2017;24;30
18.02.2017;24;30
19.02.2017;24;30
20.02.2017;24;31
21.02.2017;25;31
22.02.2017;24;30
23.02.2017;24;31
24.02.2017;24;29
25.02.2017;23;32
26.02.2017;24;32
27.02.2017;24;30
28.02.2017;24;29
01.01.2017;25;31
02.01.2017;24;31
03.01.2017;24;31
04.01.2017;26;31
05.01.2017;25;31
06.01.2017;24;31
07.01.2017;23;31
08.01.2017;23;30
09.01.2017;24;31
10.01.2017;26;30
11.01.2017;25;30
12.01.2017;24;31
13.01.2017;24;30
14.01.2017;24;32
15.01.2017;26;31
16.01.2017;24;30
17.01.2017;24;32
18.01.2017;25;31
19.01.2017;24;31
20.01.2017;24;30
21.01.2017;25;32
22.01.2017;23;27
23.01.2017;23;30
24.01.2017;25;30
25.01.2017;23;30
26.01.2017;25;31
27.01.2017;26;31
28.01.2017;25;30
29.01.2017;24;31
30.01.2017;24;31
31.01.2017;24;30
01.12.2016;26;31
02.12.2016;26;30
03.12.2016;25;31
04.12.2016;24;30
05.12.2016;25;31
06.12.2016;24;32
07.12.2016;25;29
08.12.2016;26;31
09.12.2016;26;31
10.12.2016;24;30
11.12.2016;26;30
12.12.2016;26;26
13.12.2016;26;30
14.12.2016;25;30
15.12.2016;25;31
16.12.2016;25;30
17.12.2016;26;30
18.12.2016;26;29
19.12.2016;26;30
20.12.2016;24;31
21.12.2016;24;31
22.12.2016;24;29
23.12.2016;25;30
24.12.2016;24;31
25.12.2016;26;30
26.12.2016;26;31
27.12.2016;26;31
28.12.2016;24;29
29.12.2016;24;30
30.12.2016;24;31
31.12.2016;24;31
01.11.2016;26;31
02.11.2016;25;31
03.11.2016;25;30
04.11.2016;25;30
05.11.2016;24;30
06.11.2016;25;30
07.11.2016;24;29
08.11.2016;25;31
09.11.2016;25;30
10.11.2016;24;31
11.11.2016;25;30
12.11.2016;24;30
13.11.2016;24;30
14.11.2016;23;30
15.11.2016;24;30
16.11.2016;24;29
17.11.2016;24;30
18.11.2016;26;30
19.11.2016;24;30
20.11.2016;25;30
21.11.2016;24;30
22.11.2016;24;30
23.11.2016;24;31
24.11.2016;24;32
25.11.2016;24;30
26.11.2016;24;31
27.11.2016;24;31
28.11.2016;24;31
29.11.2016;24;31
30.11.2016;26;30
01.10.2016;25;31
02.10.2016;23;30
03.10.2016;23;30
04.10.2016;23;30
05.10.2016;24;30
06.10.2016;22;29
07.10.2016;25;30
08.10.2016;24;30
09.10.2016;24;30
10.10.2016;23;30
11.10.2016;23;30
12.10.2016;22;29
13.10.2016;22;29
14.10.2016;23;30
15.10.2016;23;30
16.10.2016;23;30
17.10.2016;22;30
18.10.2016;23;29
19.10.2016;24;30
20.10.2016;25;29
21.10.2016;25;30
22.10.2016;25;30
23.10.2016;23;30
24.10.2016;24;28
25.10.2016;24;30
26.10.2016;25;29
27.10.2016;25;30
29.10.2016;23;30
30.10.2016;24;32
31.10.2016;25;30
01.09.2016;23;30
02.09.2016;22;30
03.09.2016;23;29
04.09.2016;22;29
05.09.2016;22;29
06.09.2016;22;29
07.09.2016;21;29
08.09.2016;20;29
09.09.2016;21;30
10.09.2016;22;24
11.09.2016;22;27
12.09.2016;21;29
13.09.2016;21;29
14.09.2016;21;28
15.09.2016;24;29
16.09.2016;23;29
17.09.2016;24;30
18.09.2016;21;28
19.09.2016;21;29
20.09.2016;22;30
21.09.2016;24;29
22.09.2016;24;29
23.09.2016;24;29
24.09.2016;22;29
25.09.2016;22;29
26.09.2016;22;30
27.09.2016;23;29
28.09.2016;23;30
29.09.2016;22;30
30.09.2016;22;30
01.08.2016;21;28
02.08.2016;21;28
03.08.2016;21;29
04.08.2016;22;29
05.08.2016;21;29
06.08.2016;21;29
07.08.2016;21;30
08.08.2016;22;28
09.08.2016;20;28
10.08.2016;22;29
11.08.2016;21;28
12.08.2016;21;28
13.08.2016;21;29
14.08.2016;20;30
15.08.2016;23;29
16.08.2016;23;29
17.08.2016;24;29
18.08.2016;21;29
19.08.2016;22;29
20.08.2016;22;28
21.08.2016;22;24
22.08.2016;21;29
23.08.2016;23;28
24.08.2016;22;30
25.08.2016;21;27
26.08.2016;21;29
27.08.2016;20;29
28.08.2016;22;27
29.08.2016;21;29
30.08.2016;22;28
31.08.2016;23;29
01.07.2016;22;29
02.07.2016;22;29
03.07.2016;22;28
04.07.2016;22;28
05.07.2016;21;29
06.07.2016;22;25
07.07.2016;21;28
08.07.2016;23;30
09.07.2016;23;29
10.07.2016;22;29
11.07.2016;21;29
12.07.2016;21;28
13.07.2016;21;29
14.07.2016;21;29
15.07.2016;22;30
16.07.2016;20;28
17.07.2016;20;29
18.07.2016;20;28
19.07.2016;22;29
20.07.2016;21;29
21.07.2016;20;29
22.07.2016;20;29
23.07.2016;21;30
24.07.2016;22;28
25.07.2016;21;29
26.07.2016;22;29
27.07.2016;21;29
28.07.2016;21;28
29.07.2016;21;29
30.07.2016;20;28
31.07.2016;20;29
01.06.2016;23;30
02.06.2016;23;30
03.06.2016;22;25
04.06.2016;22;29
05.06.2016;23;30
06.06.2016;23;27
07.06.2016;22;30
08.06.2016;23;29
09.06.2016;24;30
10.06.2016;22;30
11.06.2016;23;30
12.06.2016;22;30
13.06.2016;21;30
14.06.2016;23;26
15.06.2016;22;29
16.06.2016;21;30
17.06.2016;20;28
18.06.2016;21;30
19.06.2016;22;29
20.06.2016;22;29
21.06.2016;21;30
22.06.2016;22;26
23.06.2016;22;26
24.06.2016;22;28
25.06.2016;22;30
26.06.2016;20;26
27.06.2016;21;28
28.06.2016;21;29
29.06.2016;21;28
30.06.2016;22;29
01.05.2016;24;25
02.05.2016;24;30
03.05.2016;24;31
04.05.2016;23;28
05.05.2016;24;29
06.05.2016;23;31
07.05.2016;24;30
08.05.2016;23;30
09.05.2016;23;27
10.05.2016;23;30
11.05.2016;24;30
12.05.2016;24;30
13.05.2016;24;30
14.05.2016;24;31
15.05.2016;24;30
16.05.2016;23;30
17.05.2016;23;30
18.05.2016;24;30
19.05.2016;24;29
20.05.2016;22;31
21.05.2016;22;30
22.05.2016;23;30
23.05.2016;24;30
24.05.2016;24;28
25.05.2016;23;30
26.05.2016;22;29
27.05.2016;22;31
28.05.2016;23;29
29.05.2016;23;30
30.05.2016;24;25
31.05.2016;23;30
01.04.2016;25;26
02.04.2016;24;31
03.04.2016;24;28
04.04.2016;24;31
05.04.2016;25;31
06.04.2016;24;26
07.04.2016;24;32
08.04.2016;25;31
09.04.2016;24;31
10.04.2016;24;30
11.04.2016;26;31
12.04.2016;25;30
13.04.2016;24;31
14.04.2016;24;31
15.04.2016;24;29
16.04.2016;23;27
17.04.2016;24;27
18.04.2016;24;30
19.04.2016;24;30
20.04.2016;24;30
21.04.2016;24;30
22.04.2016;25;28
23.04.2016;24;30
24.04.2016;23;31
25.04.2016;24;31
26.04.2016;26;31
27.04.2016;30;31
28.04.2016;30;31
29.04.2016;24;31
30.04.2016;23;25
01.03.2016;23;32
02.03.2016;24;32
03.03.2016;24;28
04.03.2016;23;30
05.03.2016;25;30
06.03.2016;24;31
07.03.2016;24;31
08.03.2016;25;32
09.03.2016;25;31
10.03.2016;24;31
11.03.2016;24;32
12.03.2016;24;31
13.03.2016;25;31
14.03.2016;25;32
15.03.2016;24;31
16.03.2016;24;31
17.03.2016;23;28
18.03.2016;24;31
19.03.2016;23;31
20.03.2016;24;32
21.03.2016;25;31
22.03.2016;25;31
23.03.2016;25;32
24.03.2016;25;31
25.03.2016;25;32
26.03.2016;24;31
27.03.2016;26;32
28.03.2016;25;32
29.03.2016;26;31
30.03.2016;25;28
31.03.2016;26;31
01.02.2016;25;30
02.02.2016;25;30
03.02.2016;24;30
04.02.2016;24;31
05.02.2016;24;31
06.02.2016;24;31
07.02.2016;23;31
08.02.2016;23;25
09.02.2016;22;30
10.02.2016;25;30
11.02.2016;22;30
12.02.2016;22;30
13.02.2016;24;30
14.02.2016;26;31
15.02.2016;23;32
16.02.2016;24;32
17.02.2016;24;31
18.02.2016;23;29
19.02.2016;25;29
20.02.2016;24;31
21.02.2016;26;30
22.02.2016;25;31
23.02.2016;25;28
24.02.2016;24;30
25.02.2016;24;30
26.02.2016;24;32
27.02.2016;24;30
28.02.2016;24;31
29.02.2016;24;32
01.01.2016;24;30
02.01.2016;25;30
03.01.2016;25;30
04.01.2016;26;31
05.01.2016;26;30
06.01.2016;25;30
07.01.2016;25;28
08.01.2016;26;29
09.01.2016;24;29
10.01.2016;24;28
11.01.2016;26;30
12.01.2016;24;31
13.01.2016;24;27
14.01.2016;23;25
15.01.2016;23;29
16.01.2016;25;29
17.01.2016;25;31
18.01.2016;23;28
19.01.2016;23;28
20.01.2016;24;29
21.01.2016;25;29
22.01.2016;25;29
23.01.2016;26;29
24.01.2016;25;30
25.01.2016;24;30
26.01.2016;24;30
27.01.2016;26;30
28.01.2016;26;30
29.01.2016;23;31
30.01.2016;22;30
31.01.2016;23;30
01.12.2015;26;31
02.12.2015;26;29
03.12.2015;24;30
04.12.2015;25;29
05.12.2015;25;30
06.12.2015;24;30
07.12.2015;24;30
08.12.2015;26;31
09.12.2015;25;30
10.12.2015;25;30
11.12.2015;25;29
12.12.2015;24;30
13.12.2015;25;30
14.12.2015;24;31
15.12.2015;23;30
16.12.2015;24;30
17.12.2015;26;32
18.12.2015;24;30
19.12.2015;26;30
20.12.2015;26;28
21.12.2015;26;29
22.12.2015;26;29
23.12.2015;25;30
24.12.2015;21;27
25.12.2015;22;31
26.12.2015;24;29
27.12.2015;24;30
28.12.2015;24;30
29.12.2015;22;30
30.12.2015;24;30
31.12.2015;24;30
01.11.2015;24;30
02.11.2015;23;28
03.11.2015;24;29
04.11.2015;24;31
05.11.2015;24;29
06.11.2015;24;29
07.11.2015;24;29
08.11.2015;24;28
09.11.2015;25;29
10.11.2015;23;29
11.11.2015;22;29
12.11.2015;24;30
13.11.2015;23;29
14.11.2015;23;29
15.11.2015;24;30
16.11.2015;25;30
18.11.2015;25;31
19.11.2015;23;30
20.11.2015;23;30
21.11.2015;24;29
22.11.2015;25;30
23.11.2015;24;30
24.11.2015;25;30
25.11.2015;25;30
26.11.2015;25;31
27.11.2015;26;30
28.11.2015;24;30
29.11.2015;23;30
30.11.2015;25;30
01.10.2015;22;29
02.10.2015;22;29
03.10.2015;22;29
04.10.2015;21;28
05.10.2015;24;28
06.10.2015;24;28
07.10.2015;24;27
08.10.2015;22;28
09.10.2015;22;28
10.10.2015;22;29
11.10.2015;24;29
12.10.2015;23;30
13.10.2015;23;29
14.10.2015;23;28
15.10.2015;23;28
16.10.2015;22;30
17.10.2015;22;29
18.10.2015;23;23
19.10.2015;28;28
20.10.2015;22;28
23.10.2015;25;28
24.10.2015;23;29
25.10.2015;22;29
26.10.2015;23;30
27.10.2015;22;30
28.10.2015;22;29
29.10.2015;23;29
30.10.2015;22;28
31.10.2015;24;28
01.09.2015;22;26
02.09.2015;22;26
03.09.2015;21;28
04.09.2015;21;28
05.09.2015;24;29
06.09.2015;24;29
07.09.2015;21;29
08.09.2015;23;28
09.09.2015;22;28
10.09.2015;22;30
11.09.2015;24;29
12.09.2015;22;28
13.09.2015;25;28
14.09.2015;23;29
15.09.2015;24;30
16.09.2015;21;28
17.09.2015;20;29
18.09.2015;22;28
19.09.2015;22;28
20.09.2015;22;28
21.09.2015;22;28
22.09.2015;24;29
23.09.2015;23;30
24.09.2015;23;29
25.09.2015;23;29
26.09.2015;24;29
27.09.2015;24;29
28.09.2015;21;29
29.09.2015;22;29
30.09.2015;23;29
01.08.2015;20;29
02.08.2015;21;28
03.08.2015;20;27
04.08.2015;20;28
05.08.2015;20;29
06.08.2015;22;28
07.08.2015;22;28
08.08.2015;21;28
09.08.2015;21;27
10.08.2015;20;28
11.08.2015;21;27
12.08.2015;21;27
13.08.2015;20;28
14.08.2015;21;28
15.08.2015;23;28
16.08.2015;21;28
17.08.2015;21;28
18.08.2015;21;29
19.08.2015;20;28
20.08.2015;21;28
21.08.2015;22;28
22.08.2015;22;28
23.08.2015;20;28
24.08.2015;20;27
25.08.2015;21;28
26.08.2015;22;29
27.08.2015;21;28
28.08.2015;21;29
29.08.2015;20;29
30.08.2015;21;28
31.08.2015;22;29
01.07.2015;23;26
02.07.2015;24;28
03.07.2015;22;28
04.07.2015;23;27
05.07.2015;23;28
06.07.2015;22;28
07.07.2015;21;29
08.07.2015;21;29
09.07.2015;22;29
10.07.2015;22;28
11.07.2015;22;29
12.07.2015;23;27
13.07.2015;23;29
14.07.2015;22;28
15.07.2015;23;29
16.07.2015;22;27
17.07.2015;22;27
18.07.2015;21;27
19.07.2015;21;28
20.07.2015;22;27
21.07.2015;22;26
22.07.2015;21;28
23.07.2015;22;28
24.07.2015;21;28
25.07.2015;21;22
27.07.2015;23;27
28.07.2015;22;26
29.07.2015;21;25
30.07.2015;21;28
31.07.2015;20;27
01.06.2015;22;28
02.06.2015;23;30
03.06.2015;23;30
04.06.2015;23;29
05.06.2015;22;29
06.06.2015;23;28
07.06.2015;22;29
08.06.2015;23;28
09.06.2015;22;28
10.06.2015;22;29
11.06.2015;22;29
12.06.2015;22;29
13.06.2015;21;29
14.06.2015;23;28
15.06.2015;23;29
16.06.2015;22;30
17.06.2015;22;29
18.06.2015;21;28
19.06.2015;22;28
20.06.2015;21;29
21.06.2015;22;28
22.06.2015;21;28
23.06.2015;22;23
24.06.2015;21;29
25.06.2015;21;26
26.06.2015;22;28
27.06.2015;21;28
28.06.2015;22;29
29.06.2015;22;26
30.06.2015;22;27
01.05.2015;23;30
02.05.2015;24;30
03.05.2015;25;30
04.05.2015;25;28
05.05.2015;24;30
06.05.2015;23;31
07.05.2015;24;30
08.05.2015;24;30
09.05.2015;25;31
10.05.2015;24;30
11.05.2015;24;33
12.05.2015;24;31
21.05.2015;25;32
22.05.2015;24;31
23.05.2015;24;30
24.05.2015;24;31
25.05.2015;25;32
26.05.2015;26;30
27.05.2015;23;30
28.05.2015;23;30
29.05.2015;22;30
30.05.2015;23;29
31.05.2015;23;29
01.04.2015;23;30
02.04.2015;24;30
03.04.2015;24;30
04.04.2015;24;31
05.04.2015;24;31
06.04.2015;24;31
07.04.2015;25;30
08.04.2015;25;31
09.04.2015;25;31
10.04.2015;24;31
11.04.2015;23;30
12.04.2015;24;31
13.04.2015;27;31
14.04.2015;24;30
15.04.2015;24;31
16.04.2015;24;31
17.04.2015;24;32
18.04.2015;24;31
19.04.2015;24;31
20.04.2015;24;31
21.04.2015;23;30
22.04.2015;25;30
23.04.2015;24;29
24.04.2015;24;27
25.04.2015;25;30
26.04.2015;24;30
27.04.2015;25;30
28.04.2015;24;30
29.04.2015;24;30
30.04.2015;24;31
01.03.2015;24;30
02.03.2015;24;29
03.03.2015;27;30
05.03.2015;27;30
06.03.2015;23;28
07.03.2015;23;30
08.03.2015;24;28
09.03.2015;24;28
10.03.2015;26;30
11.03.2015;26;31
12.03.2015;24;29
13.03.2015;24;31
14.03.2015;24;31
15.03.2015;24;32
16.03.2015;26;31
17.03.2015;26;30
18.03.2015;26;31
19.03.2015;24;31
20.03.2015;24;31
21.03.2015;23;27
22.03.2015;23;28
23.03.2015;23;30
24.03.2015;22;30
25.03.2015;25;31
26.03.2015;24;31
27.03.2015;24;31
28.03.2015;24;31
29.03.2015;25;30
30.03.2015;24;30
31.03.2015;24;31
01.02.2015;25;30
02.02.2015;24;31
03.02.2015;25;31
04.02.2015;25;30
05.02.2015;26;30
06.02.2015;24;31
07.02.2015;25;30
08.02.2015;24;31
09.02.2015;24;31
10.02.2015;24;30
11.02.2015;26;31
12.02.2015;26;31
13.02.2015;24;31
14.02.2015;25;31
15.02.2015;26;30
16.02.2015;25;31
17.02.2015;25;30
18.02.2015;25;31
19.02.2015;26;31
20.02.2015;24;26
21.02.2015;24;29
22.02.2015;24;29
23.02.2015;25;31
24.02.2015;24;31
25.02.2015;24;30
26.02.2015;24;31
27.02.2015;24;31
28.02.2015;24;31
01.01.2015;25;30
02.01.2015;24;29
03.01.2015;23;30
04.01.2015;25;30
05.01.2015;26;30
06.01.2015;24;30
07.01.2015;25;30
08.01.2015;25;30
09.01.2015;23;30
10.01.2015;23;31
11.01.2015;25;30
12.01.2015;24;30
13.01.2015;24;30
14.01.2015;24;30
15.01.2015;23;30
16.01.2015;24;30
17.01.2015;24;30
18.01.2015;24;29
19.01.2015;25;30
20.01.2015;24;30
21.01.2015;26;30
22.01.2015;26;30
23.01.2015;24;30
24.01.2015;24;29
25.01.2015;25;30
26.01.2015;23;31
27.01.2015;23;30
28.01.2015;22;31
29.01.2015;23;30
30.01.2015;24;30
31.01.2015;26;31
01.12.2014;23;31
02.12.2014;24;31
03.12.2014;23;30
04.12.2014;26;30
05.12.2014;25;29
06.12.2014;25;30
07.12.2014;25;29
08.12.2014;25;30
09.12.2014;24;31
10.12.2014;24;30
11.12.2014;25;29
12.12.2014;24;29
13.12.2014;23;30
14.12.2014;25;30
15.12.2014;24;29
16.12.2014;26;30
17.12.2014;25;29
18.12.2014;25;30
19.12.2014;22;30
20.12.2014;25;29
21.12.2014;25;30
22.12.2014;24;29
23.12.2014;26;30
24.12.2014;24;30
25.12.2014;26;31
26.12.2014;25;30
27.12.2014;24;30
28.12.2014;23;30
29.12.2014;24;30
30.12.2014;24;30
31.12.2014;25;30
01.11.2014;22;30
02.11.2014;25;28
03.11.2014;24;28
04.11.2014;25;29
05.11.2014;24;29
06.11.2014;24;30
07.11.2014;25;29
08.11.2014;25;30
09.11.2014;24;29
10.11.2014;25;30
11.11.2014;25;30
12.11.2014;25;30
13.11.2014;25;30
14.11.2014;24;30
15.11.2014;25;30
16.11.2014;25;30
17.11.2014;26;30
18.11.2014;26;30
19.11.2014;25;30
20.11.2014;26;30
21.11.2014;24;29
22.11.2014;24;29
23.11.2014;25;29
24.11.2014;25;30
25.11.2014;26;30
26.11.2014;25;30
27.11.2014;25;28
28.11.2014;23;31
29.11.2014;24;31
30.11.2014;22;30
01.10.2014;25;29
02.10.2014;25;29
03.10.2014;25;29
04.10.2014;23;30
05.10.2014;22;30
06.10.2014;22;29
07.10.2014;23;28
08.10.2014;24;30
09.10.2014;23;29
10.10.2014;22;30
11.10.2014;23;29
12.10.2014;22;29
13.10.2014;23;29
14.10.2014;22;30
