date;min_temp;max_temp
27.05.2018;12;21
28.05.2018;9;19
29.05.2018;9;21
30.05.2018;8;21
31.05.2018;9;22
01.04.2018;19;25
02.04.2018;19;26
03.04.2018;16;26
04.04.2018;16;25
05.04.2018;16;25
06.04.2018;16;23
07.04.2018;15;25
08.04.2018;14;25
09.04.2018;15;24
10.04.2018;15;25
11.04.2018;16;23
12.04.2018;14;26
13.04.2018;12;28
14.04.2018;15;19
15.04.2018;13;18
16.04.2018;14;18
17.04.2018;14;18
18.04.2018;12;20
19.04.2018;14;24
20.04.2018;11;25
21.04.2018;11;26
22.04.2018;12;24
23.04.2018;13;25
24.04.2018;15;25
25.04.2018;13;25
26.04.2018;16;26
27.04.2018;16;26
28.04.2018;17;26
29.04.2018;16;27
30.04.2018;16;28
01.03.2018;18;28
02.03.2018;19;27
03.03.2018;1;27
04.03.2018;18;26
05.03.2018;19;28
06.03.2018;17;27
07.03.2018;16;23
08.03.2018;16;21
09.03.2018;15;25
10.03.2018;17;26
11.03.2018;19;29
12.03.2018;18;30
13.03.2018;18;30
14.03.2018;5;29
15.03.2018;17;29
16.03.2018;16;28
17.03.2018;19;26
18.03.2018;17;30
19.03.2018;20;30
20.03.2018;18;27
21.03.2018;16;22
22.03.2018;15;20
23.03.2018;17;26
24.03.2018;19;29
25.03.2018;20;26
26.03.2018;16;20
27.03.2018;16;23
28.03.2018;17;26
29.03.2018;18;25
30.03.2018;16;25
31.03.2018;17;24
01.02.2018;15;24
02.02.2018;15;25
03.02.2018;14;25
04.02.2018;16;22
05.02.2018;15;23
06.02.2018;13;25
07.02.2018;15;26
08.02.2018;17;28
09.02.2018;19;30
10.02.2018;20;28
11.02.2018;20;25
12.02.2018;14;23
13.02.2018;14;18
14.02.2018;14;17
15.02.2018;15;20
16.02.2018;14;19
17.02.2018;15;21
18.02.2018;16;23
19.02.2018;18;25
20.02.2018;18;26
21.02.2018;18;26
22.02.2018;17;27
23.02.2018;16;24
24.02.2018;15;24
25.02.2018;16;25
26.02.2018;15;27
27.02.2018;15;27
28.02.2018;16;28
01.01.2018;18;29
02.01.2018;19;26
03.01.2018;18;28
04.01.2018;14;27
05.01.2018;15;28
06.01.2018;16;28
07.01.2018;16;20
08.01.2018;15;19
09.01.2018;16;21
10.01.2018;17;22
11.01.2018;18;24
12.01.2018;17;25
13.01.2018;19;27
14.01.2018;2;27
15.01.2018;19;28
16.01.2018;20;28
17.01.2018;19;26
18.01.2018;19;29
19.01.2018;18;25
20.01.2018;17;23
21.01.2018;17;27
22.01.2018;9;30
23.01.2018;19;31
24.01.2018;19;30
25.01.2018;18;25
26.01.2018;16;20
27.01.2018;15;20
28.01.2018;17;27
29.01.2018;15;26
30.01.2018;15;22
31.01.2018;16;25
01.12.2017;13;21
02.12.2017;15;21
03.12.2017;14;27
04.12.2017;16;28
05.12.2017;17;21
06.12.2017;15;24
07.12.2017;16;25
08.12.2017;17;26
09.12.2017;14;28
10.12.2017;16;30
11.12.2017;15;26
12.12.2017;14;17
13.12.2017;14;22
14.12.2017;16;30
15.12.2017;16;24
16.12.2017;18;31
17.12.2017;18;30
18.12.2017;17;22
19.12.2017;17;24
20.12.2017;18;25
21.12.2017;18;23
22.12.2017;18;28
23.12.2017;19;26
24.12.2017;18;26
25.12.2017;16;18
26.12.2017;15;22
27.12.2017;18;25
28.12.2017;18;26
29.12.2017;17;20
30.12.2017;17;24
31.12.2017;0;28
01.11.2017;11;19
02.11.2017;10;20
03.11.2017;11;20
04.11.2017;14;21
05.11.2017;13;17
06.11.2017;11;16
07.11.2017;11;18
08.11.2017;13;17
09.11.2017;15;23
10.11.2017;16;26
11.11.2017;14;23
12.11.2017;12;27
13.11.2017;8;25
14.11.2017;10;25
15.11.2017;10;30
16.11.2017;16;31
17.11.2017;16;27
18.11.2017;16;20
19.11.2017;16;21
20.11.2017;16;22
21.11.2017;16;24
22.11.2017;13;20
23.11.2017;13;20
24.11.2017;15;28
25.11.2017;14;25
26.11.2017;17;27
27.11.2017;15;24
28.11.2017;15;25
29.11.2017;15;24
30.11.2017;14;22
01.10.2017;15;24
02.10.2017;13;19
03.10.2017;10;19
04.10.2017;6;20
05.10.2017;8;27
06.10.2017;7;31
07.10.2017;14;20
08.10.2017;14;23
09.10.2017;15;21
10.10.2017;13;24
11.10.2017;7;31
12.10.2017;15;31
13.10.2017;16;31
14.10.2017;13;25
15.10.2017;12;16
16.10.2017;13;18
17.10.2017;13;20
18.10.2017;15;30
19.10.2017;16;31
20.10.2017;14;17
21.10.2017;15;21
22.10.2017;15;20
23.10.2017;11;16
24.10.2017;11;20
25.10.2017;13;18
26.10.2017;13;23
27.10.2017;15;20
28.10.2017;15;27
29.10.2017;6;20
30.10.2017;4;21
31.10.2017;13;22
01.09.2017;13;16
02.09.2017;12;16
03.09.2017;11;25
04.09.2017;8;26
05.09.2017;10;28
06.09.2017;12;23
07.09.2017;12;27
08.09.2017;12;27
09.09.2017;12;27
10.09.2017;11;28
11.09.2017;12;30
12.09.2017;15;26
13.09.2017;13;29
14.09.2017;13;31
15.09.2017;15;30
16.09.2017;15;30
17.09.2017;14;27
18.09.2017;13;22
19.09.2017;14;29
20.09.2017;13;26
21.09.2017;12;29
22.09.2017;13;30
23.09.2017;16;22
24.09.2017;15;17
25.09.2017;13;21
26.09.2017;12;22
27.09.2017;15;28
28.09.2017;14;18
29.09.2017;14;16
30.09.2017;14;19
01.08.2017;10;21
02.08.2017;13;23
03.08.2017;12;18
04.08.2017;8;15
05.08.2017;10;15
06.08.2017;8;16
07.08.2017;6;22
08.08.2017;9;27
09.08.2017;14;26
10.08.2017;12;17
11.08.2017;9;17
12.08.2017;13;19
13.08.2017;13;26
14.08.2017;11;21
15.08.2017;11;15
16.08.2017;12;18
17.08.2017;10;16
18.08.2017;10;16
19.08.2017;14;16
20.08.2017;10;16
21.08.2017;5;12
22.08.2017;7;15
23.08.2017;12;17
24.08.2017;12;22
25.08.2017;11;18
26.08.2017;12;27
27.08.2017;10;26
28.08.2017;12;24
29.08.2017;12;28
30.08.2017;12;30
31.08.2017;12;16
01.07.2017;11;19
02.07.2017;8;13
03.07.2017;9;13
04.07.2017;10;14
05.07.2017;9;17
06.07.2017;7;18
07.07.2017;7;18
08.07.2017;10;17
09.07.2017;11;20
10.07.2017;11;22
11.07.2017;8;23
12.07.2017;9;21
13.07.2017;10;23
14.07.2017;12;23
15.07.2017;8;22
16.07.2017;11;24
17.07.2017;7;24
18.07.2017;1;10
19.07.2017;-1;12
20.07.2017;8;19
21.07.2017;6;20
22.07.2017;5;19
23.07.2017;11;21
24.07.2017;8;23
25.07.2017;7;24
26.07.2017;7;23
27.07.2017;7;20
28.07.2017;11;18
29.07.2017;9;22
30.07.2017;11;22
31.07.2017;10;23
01.06.2017;11;17
02.06.2017;9;17
03.06.2017;11;19
04.06.2017;12;25
05.06.2017;8;20
06.06.2017;16;19
07.06.2017;18;23
08.06.2017;15;25
09.06.2017;6;15
10.06.2017;3;16
11.06.2017;3;21
12.06.2017;4;18
13.06.2017;8;17
14.06.2017;11;19
15.06.2017;11;19
16.06.2017;7;21
17.06.2017;8;23
18.06.2017;10;24
19.06.2017;10;16
20.06.2017;8;11
21.06.2017;10;15
22.06.2017;12;18
23.06.2017;11;19
24.06.2017;9;20
25.06.2017;11;19
26.06.2017;7;21
27.06.2017;11;21
28.06.2017;9;21
29.06.2017;7;22
30.06.2017;12;25
01.05.2017;12;20
02.05.2017;14;20
03.05.2017;14;22
04.05.2017;15;22
05.05.2017;16;19
06.05.2017;14;21
07.05.2017;12;20
08.05.2017;12;22
09.05.2017;10;24
10.05.2017;15;18
11.05.2017;13;17
12.05.2017;12;20
13.05.2017;12;25
14.05.2017;14;22
15.05.2017;9;21
16.05.2017;11;19
17.05.2017;11;18
18.05.2017;14;16
19.05.2017;14;16
20.05.2017;16;19
21.05.2017;14;18
22.05.2017;11;17
23.05.2017;9;19
24.05.2017;13;24
25.05.2017;13;27
26.05.2017;16;27
27.05.2017;17;19
28.05.2017;15;18
29.05.2017;16;22
30.05.2017;15;18
31.05.2017;14;20
01.04.2017;13;18
02.04.2017;13;22
03.04.2017;14;24
04.04.2017;16;24
05.04.2017;18;27
06.04.2017;16;20
07.04.2017;16;20
08.04.2017;17;24
09.04.2017;18;22
10.04.2017;18;25
11.04.2017;9;27
12.04.2017;14;19
13.04.2017;14;18
14.04.2017;13;25
15.04.2017;16;27
16.04.2017;17;25
17.04.2017;14;18
18.04.2017;14;20
19.04.2017;13;19
20.04.2017;13;23
21.04.2017;16;22
22.04.2017;13;20
23.04.2017;11;20
24.04.2017;13;22
25.04.2017;16;24
26.04.2017;15;21
27.04.2017;8;18
28.04.2017;6;19
29.04.2017;6;17
30.04.2017;11;19
01.03.2017;17;28
02.03.2017;18;27
03.03.2017;19;26
04.03.2017;19;27
05.03.2017;20;25
06.03.2017;19;24
07.03.2017;18;24
08.03.2017;17;24
09.03.2017;19;29
10.03.2017;20;32
11.03.2017;20;24
12.03.2017;20;31
13.03.2017;17;22
14.03.2017;16;22
15.03.2017;18;25
16.03.2017;18;27
17.03.2017;15;20
18.03.2017;14;16
19.03.2017;15;20
20.03.2017;14;20
21.03.2017;13;21
22.03.2017;14;23
23.03.2017;15;24
24.03.2017;16;26
25.03.2017;13;26
26.03.2017;14;22
27.03.2017;15;21
28.03.2017;15;23
29.03.2017;15;22
30.03.2017;13;20
31.03.2017;13;19
01.02.2017;16;24
02.02.2017;18;26
03.02.2017;18;26
04.02.2017;17;29
05.02.2017;19;30
06.02.2017;19;29
07.02.2017;19;25
08.02.2017;18;23
09.02.2017;18;25
10.02.2017;18;23
11.02.2017;18;26
12.02.2017;18;28
13.02.2017;19;25
14.02.2017;18;28
15.02.2017;17;30
16.02.2017;19;30
17.02.2017;18;31
18.02.2017;19;31
19.02.2017;18;32
20.02.2017;17;29
21.02.2017;18;27
22.02.2017;18;30
23.02.2017;18;30
24.02.2017;18;28
25.02.2017;18;28
26.02.2017;8;27
27.02.2017;16;28
28.02.2017;18;28
01.01.2017;21;29
02.01.2017;19;30
03.01.2017;19;26
04.01.2017;20;30
05.01.2017;20;28
06.01.2017;18;26
07.01.2017;18;27
08.01.2017;20;29
09.01.2017;20;31
10.01.2017;20;30
11.01.2017;20;30
12.01.2017;17;22
13.01.2017;14;29
14.01.2017;17;31
15.01.2017;17;29
16.01.2017;18;25
17.01.2017;19;28
18.01.2017;19;27
19.01.2017;18;22
20.01.2017;18;25
21.01.2017;17;25
22.01.2017;17;26
23.01.2017;17;25
24.01.2017;17;27
25.01.2017;19;25
26.01.2017;17;26
27.01.2017;17;20
28.01.2017;17;23
29.01.2017;17;25
30.01.2017;18;26
31.01.2017;18;24
01.12.2016;12;18
02.12.2016;15;21
03.12.2016;17;22
04.12.2016;15;24
05.12.2016;11;24
06.12.2016;12;30
07.12.2016;16;28
08.12.2016;17;28
09.12.2016;17;21
10.12.2016;17;24
11.12.2016;10;24
12.12.2016;15;22
13.12.2016;17;29
14.12.2016;15;21
15.12.2016;11;15
16.12.2016;11;18
17.12.2016;16;23
18.12.2016;17;25
19.12.2016;16;28
20.12.2016;18;27
21.12.2016;17;23
22.12.2016;19;25
23.12.2016;19;29
24.12.2016;18;30
25.12.2016;16;28
26.12.2016;20;33
27.12.2016;20;33
28.12.2016;18;30
29.12.2016;20;28
30.12.2016;20;24
31.12.2016;19;28
01.11.2016;16;28
02.11.2016;17;24
03.11.2016;13;17
04.11.2016;13;22
05.11.2016;13;21
06.11.2016;14;22
07.11.2016;15;25
08.11.2016;16;26
09.11.2016;7;20
10.11.2016;16;27
11.11.2016;15;29
12.11.2016;10;16
13.11.2016;12;16
14.11.2016;13;20
15.11.2016;16;23
16.11.2016;15;23
17.11.2016;16;26
18.11.2016;11;21
19.11.2016;10;18
20.11.2016;8;22
21.11.2016;12;29
22.11.2016;14;20
23.11.2016;16;26
24.11.2016;15;23
25.11.2016;13;23
26.11.2016;16;25
27.11.2016;18;31
28.11.2016;19;29
29.11.2016;13;20
30.11.2016;12;17
01.10.2016;11;15
02.10.2016;11;15
03.10.2016;12;17
04.10.2016;13;21
05.10.2016;12;18
06.10.2016;11;18
07.10.2016;10;18
08.10.2016;11;25
09.10.2016;11;19
10.10.2016;12;18
11.10.2016;12;17
12.10.2016;6;22
13.10.2016;15;19
14.10.2016;14;21
15.10.2016;14;24
16.10.2016;17;31
17.10.2016;17;31
18.10.2016;16;26
19.10.2016;17;31
20.10.2016;17;31
21.10.2016;13;18
22.10.2016;12;16
23.10.2016;12;20
24.10.2016;15;25
25.10.2016;18;22
26.10.2016;18;24
27.10.2016;15;23
28.10.2016;8;20
29.10.2016;10;16
30.10.2016;11;16
31.10.2016;13;22
01.09.2016;8;19
02.09.2016;12;18
03.09.2016;13;18
04.09.2016;12;17
05.09.2016;9;17
06.09.2016;11;20
07.09.2016;5;18
08.09.2016;7;19
09.09.2016;7;19
10.09.2016;10;22
11.09.2016;13;24
12.09.2016;16;28
13.09.2016;16;29
14.09.2016;11;22
15.09.2016;5;22
16.09.2016;10;19
17.09.2016;12;26
18.09.2016;14;27
19.09.2016;12;22
20.09.2016;8;20
21.09.2016;7;18
22.09.2016;11;18
23.09.2016;11;23
24.09.2016;11;22
25.09.2016;10;17
26.09.2016;10;22
27.09.2016;10;22
28.09.2016;11;26
29.09.2016;11;22
30.09.2016;11;14
01.08.2016;9;24
02.08.2016;11;16
03.08.2016;11;17
04.08.2016;13;20
05.08.2016;12;25
06.08.2016;12;26
07.08.2016;11;18
08.08.2016;7;11
09.08.2016;10;16
10.08.2016;7;16
11.08.2016;3;15
12.08.2016;2;18
13.08.2016;8;26
14.08.2016;8;26
15.08.2016;12;15
16.08.2016;11;24
17.08.2016;13;26
18.08.2016;2;14
19.08.2016;2;16
20.08.2016;13;16
21.08.2016;5;14
22.08.2016;1;15
23.08.2016;3;17
24.08.2016;6;19
25.08.2016;11;24
26.08.2016;9;27
27.08.2016;8;26
28.08.2016;9;28
29.08.2016;13;27
30.08.2016;15;19
31.08.2016;14;18
01.07.2016;8;22
02.07.2016;8;24
03.07.2016;9;24
04.07.2016;10;25
05.07.2016;10;24
06.07.2016;10;23
07.07.2016;6;16
08.07.2016;2;18
09.07.2016;6;21
10.07.2016;9;26
11.07.2016;11;27
12.07.2016;5;26
13.07.2016;14;17
14.07.2016;12;24
15.07.2016;15;22
16.07.2016;8;18
17.07.2016;3;13
18.07.2016;0;15
19.07.2016;6;16
20.07.2016;8;15
21.07.2016;9;17
22.07.2016;8;15
23.07.2016;8;20
24.07.2016;9;23
25.07.2016;8;23
26.07.2016;10;26
27.07.2016;8;18
28.07.2016;8;13
29.07.2016;10;13
30.07.2016;1;19
31.07.2016;1;22
01.06.2016;14;19
02.06.2016;11;18
03.06.2016;10;18
04.06.2016;10;18
05.06.2016;12;15
06.06.2016;9;14
07.06.2016;8;15
08.06.2016;2;15
09.06.2016;2;14
10.06.2016;0;15
11.06.2016;1;11
12.06.2016;-1;14
13.06.2016;-1;14
14.06.2016;8;16
15.06.2016;7;22
16.06.2016;9;24
17.06.2016;11;23
18.06.2016;10;14
19.06.2016;10;16
20.06.2016;6;10
21.06.2016;6;10
22.06.2016;9;13
23.06.2016;9;16
24.06.2016;8;16
25.06.2016;9;17
26.06.2016;11;15
27.06.2016;8;19
28.06.2016;5;20
29.06.2016;7;21
30.06.2016;7;20
01.05.2016;2;18
02.05.2016;2;22
03.05.2016;11;21
04.05.2016;13;22
05.05.2016;14;22
06.05.2016;14;21
07.05.2016;13;21
08.05.2016;15;19
09.05.2016;15;19
10.05.2016;14;20
11.05.2016;11;18
12.05.2016;3;17
13.05.2016;13;16
14.05.2016;12;17
15.05.2016;12;24
16.05.2016;13;22
17.05.2016;8;19
18.05.2016;7;17
19.05.2016;10;13
20.05.2016;11;15
21.05.2016;14;22
22.05.2016;13;19
23.05.2016;8;14
24.05.2016;8;15
25.05.2016;11;16
26.05.2016;11;21
27.05.2016;13;16
28.05.2016;13;17
29.05.2016;14;17
30.05.2016;13;18
31.05.2016;15;21
01.04.2016;14;28
02.04.2016;17;29
03.04.2016;20;30
04.04.2016;19;25
05.04.2016;18;26
06.04.2016;17;29
07.04.2016;16;31
08.04.2016;18;30
09.04.2016;20;30
10.04.2016;18;26
11.04.2016;19;23
12.04.2016;20;26
13.04.2016;19;27
14.04.2016;20;28
15.04.2016;19;29
16.04.2016;20;30
17.04.2016;19;29
18.04.2016;17;29
19.04.2016;17;29
20.04.2016;15;28
21.04.2016;16;29
22.04.2016;18;26
23.04.2016;20;29
24.04.2016;18;29
25.04.2016;17;28
26.04.2016;16;22
27.04.2016;7;14
28.04.2016;4;15
29.04.2016;5;17
30.04.2016;7;17
01.03.2016;14;24
02.03.2016;15;21
03.03.2016;18;26
04.03.2016;17;24
05.03.2016;16;25
06.03.2016;18;27
07.03.2016;18;29
08.03.2016;18;26
09.03.2016;19;27
10.03.2016;18;26
11.03.2016;18;27
12.03.2016;14;26
13.03.2016;14;18
14.03.2016;13;23
15.03.2016;18;24
16.03.2016;17;26
17.03.2016;17;26
18.03.2016;17;28
19.03.2016;19;30
20.03.2016;18;24
21.03.2016;18;27
22.03.2016;17;22
23.03.2016;16;22
24.03.2016;15;22
25.03.2016;17;22
26.03.2016;19;26
27.03.2016;15;26
28.03.2016;14;26
29.03.2016;15;28
30.03.2016;17;26
31.03.2016;17;27
01.02.2016;19;29
02.02.2016;19;24
03.02.2016;18;26
04.02.2016;18;26
05.02.2016;19;30
06.02.2016;17;27
07.02.2016;20;26
08.02.2016;20;29
09.02.2016;21;30
10.02.2016;20;28
11.02.2016;18;24
12.02.2016;17;24
13.02.2016;16;28
14.02.2016;20;28
15.02.2016;19;27
16.02.2016;19;26
17.02.2016;19;30
18.02.2016;20;31
19.02.2016;20;30
20.02.2016;21;29
21.02.2016;19;25
22.02.2016;18;22
23.02.2016;19;23
24.02.2016;20;24
25.02.2016;20;27
26.02.2016;20;27
27.02.2016;21;26
28.02.2016;18;22
29.02.2016;14;23
01.01.2016;19;25
02.01.2016;18;21
03.01.2016;17;22
04.01.2016;17;22
05.01.2016;17;23
06.01.2016;17;26
07.01.2016;19;30
08.01.2016;19;27
09.01.2016;18;26
10.01.2016;19;23
11.01.2016;21;26
12.01.2016;20;26
13.01.2016;18;30
14.01.2016;17;25
15.01.2016;17;26
16.01.2016;16;24
17.01.2016;15;25
18.01.2016;14;24
19.01.2016;15;25
20.01.2016;14;24
21.01.2016;14;25
22.01.2016;15;19
23.01.2016;12;28
24.01.2016;12;28
25.01.2016;1;30
26.01.2016;18;30
27.01.2016;17;21
28.01.2016;17;24
29.01.2016;19;27
30.01.2016;20;27
31.01.2016;20;29
01.12.2015;14;19
02.12.2015;16;23
03.12.2015;17;23
04.12.2015;18;24
05.12.2015;15;28
06.12.2015;15;19
07.12.2015;15;24
08.12.2015;16;25
09.12.2015;18;28
10.12.2015;19;25
11.12.2015;16;28
12.12.2015;19;22
13.12.2015;17;30
14.12.2015;19;31
15.12.2015;20;29
16.12.2015;16;20
17.12.2015;16;27
18.12.2015;20;30
19.12.2015;19;27
20.12.2015;17;20
21.12.2015;17;23
22.12.2015;19;29
23.12.2015;20;29
24.12.2015;21;30
25.12.2015;20;30
26.12.2015;20;26
27.12.2015;3;28
28.12.2015;19;24
29.12.2015;20;25
30.12.2015;21;27
31.12.2015;22;28
01.11.2015;15;18
02.11.2015;14;17
03.11.2015;15;22
04.11.2015;16;18
05.11.2015;16;23
06.11.2015;13;18
07.11.2015;13;18
08.11.2015;14;18
09.11.2015;14;25
10.11.2015;18;28
11.11.2015;4;32
12.11.2015;18;26
13.11.2015;18;28
14.11.2015;17;29
15.11.2015;16;26
16.11.2015;16;21
17.11.2015;16;23
18.11.2015;16;27
19.11.2015;19;29
20.11.2015;18;26
21.11.2015;14;20
22.11.2015;15;29
23.11.2015;16;22
24.11.2015;15;21
25.11.2015;16;23
26.11.2015;17;24
27.11.2015;18;22
28.11.2015;17;25
29.11.2015;14;23
30.11.2015;12;15
01.10.2015;14;21
02.10.2015;16;28
03.10.2015;15;22
04.10.2015;14;20
05.10.2015;12;18
06.10.2015;12;22
07.10.2015;13;30
08.10.2015;16;29
09.10.2015;16;23
10.10.2015;16;24
11.10.2015;15;20
12.10.2015;15;20
13.10.2015;12;18
14.10.2015;15;25
15.10.2015;16;32
16.10.2015;17;29
17.10.2015;10;18
18.10.2015;10;13
19.10.2015;11;22
20.10.2015;14;32
21.10.2015;17;27
22.10.2015;15;19
23.10.2015;13;20
24.10.2015;13;18
25.10.2015;13;16
26.10.2015;14;19
27.10.2015;16;24
28.10.2015;16;22
29.10.2015;16;22
30.10.2015;15;25
31.10.2015;18;21
01.09.2015;11;25
02.09.2015;11;14
03.09.2015;12;16
04.09.2015;13;19
05.09.2015;12;18
06.09.2015;11;17
07.09.2015;12;26
08.09.2015;14;16
09.09.2015;12;21
10.09.2015;14;19
11.09.2015;11;18
12.09.2015;7;17
13.09.2015;6;18
14.09.2015;9;18
15.09.2015;9;25
16.09.2015;15;30
17.09.2015;18;30
18.09.2015;19;33
19.09.2015;16;31
20.09.2015;17;26
21.09.2015;14;31
22.09.2015;15;32
23.09.2015;15;32
24.09.2015;17;33
25.09.2015;18;24
26.09.2015;17;19
27.09.2015;17;22
28.09.2015;14;24
29.09.2015;14;25
30.09.2015;14;22
01.08.2015;10;25
02.08.2015;8;24
03.08.2015;10;26
04.08.2015;11;26
05.08.2015;14;26
06.08.2015;12;26
07.08.2015;12;27
08.08.2015;12;27
09.08.2015;12;22
10.08.2015;15;25
11.08.2015;15;26
12.08.2015;14;25
13.08.2015;5;25
14.08.2015;13;24
15.08.2015;13;25
16.08.2015;12;26
17.08.2015;12;25
18.08.2015;14;25
19.08.2015;12;19
20.08.2015;8;16
21.08.2015;11;19
22.08.2015;10;22
23.08.2015;12;18
24.08.2015;11;14
25.08.2015;11;16
26.08.2015;13;19
27.08.2015;12;21
28.08.2015;7;22
29.08.2015;11;25
30.08.2015;9;30
31.08.2015;10;29
01.07.2015;13;20
02.07.2015;12;15
03.07.2015;13;18
04.07.2015;5;16
05.07.2015;5;12
06.07.2015;10;16
07.07.2015;13;17
08.07.2015;13;16
09.07.2015;11;16
10.07.2015;6;20
11.07.2015;13;20
12.07.2015;4;18
13.07.2015;13;23
14.07.2015;16;25
15.07.2015;15;20
16.07.2015;13;19
17.07.2015;13;18
18.07.2015;11;24
19.07.2015;13;23
20.07.2015;12;23
21.07.2015;11;19
22.07.2015;9;13
23.07.2015;10;17
24.07.2015;13;16
25.07.2015;10;18
26.07.2015;9;19
27.07.2015;8;20
28.07.2015;5;21
29.07.2015;6;22
30.07.2015;7;23
31.07.2015;6;25
01.06.2015;10;18
02.06.2015;9;18
03.06.2015;10;21
04.06.2015;11;23
05.06.2015;8;23
06.06.2015;3;23
07.06.2015;12;24
08.06.2015;12;24
09.06.2015;10;24
10.06.2015;14;24
11.06.2015;12;25
12.06.2015;11;17
13.06.2015;12;23
14.06.2015;13;24
15.06.2015;6;12
16.06.2015;1;15
17.06.2015;9;21
18.06.2015;11;21
19.06.2015;6;11
20.06.2015;8;15
21.06.2015;12;21
22.06.2015;10;24
23.06.2015;9;25
24.06.2015;8;12
25.06.2015;11;14
26.06.2015;12;16
27.06.2015;10;18
28.06.2015;8;19
29.06.2015;6;21
30.06.2015;11;22
01.05.2015;11;21
02.05.2015;11;18
03.05.2015;13;23
04.05.2015;15;21
05.05.2015;14;18
06.05.2015;12;21
07.05.2015;11;18
08.05.2015;10;15
09.05.2015;9;22
10.05.2015;14;15
11.05.2015;13;18
12.05.2015;12;17
13.05.2015;11;18
14.05.2015;13;17
15.05.2015;13;18
16.05.2015;12;19
17.05.2015;12;20
18.05.2015;13;20
19.05.2015;14;20
20.05.2015;14;20
21.05.2015;15;19
22.05.2015;15;23
23.05.2015;17;25
24.05.2015;16;26
25.05.2015;16;23
26.05.2015;16;20
27.05.2015;15;24
28.05.2015;13;17
29.05.2015;8;17
30.05.2015;5;15
31.05.2015;11;18
01.04.2015;14;25
02.04.2015;12;24
03.04.2015;12;23
04.04.2015;13;25
05.04.2015;16;26
06.04.2015;14;21
07.04.2015;10;18
08.04.2015;11;20
09.04.2015;13;22
10.04.2015;14;23
11.04.2015;13;26
12.04.2015;15;25
13.04.2015;13;24
14.04.2015;14;24
15.04.2015;17;25
16.04.2015;17;24
17.04.2015;17;23
18.04.2015;17;26
19.04.2015;18;22
20.04.2015;19;28
21.04.2015;15;24
22.04.2015;15;18
23.04.2015;15;18
24.04.2015;16;23
25.04.2015;12;21
26.04.2015;12;20
27.04.2015;14;22
28.04.2015;15;24
29.04.2015;12;17
30.04.2015;10;16
01.03.2015;15;23
02.03.2015;16;23
03.03.2015;16;26
04.03.2015;17;28
05.03.2015;19;28
06.03.2015;19;23
07.03.2015;19;23
08.03.2015;17;24
09.03.2015;17;24
10.03.2015;17;26
11.03.2015;16;26
12.03.2015;18;27
13.03.2015;17;27
14.03.2015;8;27
15.03.2015;19;27
16.03.2015;17;25
17.03.2015;18;21
18.03.2015;16;21
19.03.2015;16;22
20.03.2015;17;24
21.03.2015;17;26
22.03.2015;15;19
23.03.2015;15;22
24.03.2015;15;23
25.03.2015;14;24
26.03.2015;16;28
27.03.2015;18;24
28.03.2015;18;22
29.03.2015;17;21
30.03.2015;17;24
31.03.2015;15;26
01.02.2015;17;24
02.02.2015;17;26
03.02.2015;8;28
04.02.2015;17;23
05.02.2015;16;22
06.02.2015;16;24
07.02.2015;17;26
08.02.2015;2;26
09.02.2015;18;29
10.02.2015;19;29
11.02.2015;20;29
12.02.2015;20;30
13.02.2015;19;28
14.02.2015;18;22
15.02.2015;17;19
16.02.2015;17;21
17.02.2015;16;20
18.02.2015;1;25
19.02.2015;19;28
20.02.2015;19;27
21.02.2015;19;27
22.02.2015;18;27
23.02.2015;18;28
24.02.2015;17;25
25.02.2015;15;29
26.02.2015;17;29
27.02.2015;18;30
28.02.2015;17;22
01.01.2015;19;28
02.01.2015;20;30
03.01.2015;18;21
04.01.2015;18;26
05.01.2015;19;25
06.01.2015;19;28
07.01.2015;19;29
08.01.2015;20;29
09.01.2015;18;30
10.01.2015;20;29
11.01.2015;19;31
12.01.2015;19;33
13.01.2015;20;30
14.01.2015;18;31
15.01.2015;19;28
16.01.2015;19;30
17.01.2015;22;32
18.01.2015;19;33
19.01.2015;1;32
20.01.2015;18;32
21.01.2015;18;26
22.01.2015;17;22
23.01.2015;15;23
24.01.2015;15;27
25.01.2015;18;29
26.01.2015;16;28
27.01.2015;19;28
28.01.2015;19;27
29.01.2015;19;26
30.01.2015;16;21
31.01.2015;16;22
01.12.2014;16;27
02.12.2014;18;30
03.12.2014;19;27
04.12.2014;15;21
05.12.2014;14;22
06.12.2014;13;22
07.12.2014;16;29
08.12.2014;17;29
09.12.2014;18;26
10.12.2014;19;26
11.12.2014;18;29
12.12.2014;18;26
13.12.2014;19;28
14.12.2014;16;23
15.12.2014;14;22
16.12.2014;15;22
17.12.2014;12;27
18.12.2014;17;27
19.12.2014;18;26
20.12.2014;18;29
21.12.2014;21;27
22.12.2014;8;22
23.12.2014;14;17
24.12.2014;14;17
25.12.2014;16;24
26.12.2014;7;30
27.12.2014;19;29
28.12.2014;19;30
29.12.2014;18;28
30.12.2014;18;29
31.12.2014;18;27
01.11.2014;19;31
02.11.2014;18;22
03.11.2014;18;26
04.11.2014;19;26
05.11.2014;15;20
06.11.2014;14;24
07.11.2014;16;20
08.11.2014;16;25
09.11.2014;13;25
10.11.2014;13;25
11.11.2014;12;25
12.11.2014;15;27
13.11.2014;15;24
14.11.2014;12;15
15.11.2014;12;20
16.11.2014;9;24
17.11.2014;11;21
18.11.2014;11;22
19.11.2014;13;24
