ccode,scode,country,year,un_region,un_continent,reg_id,regime_nr,change
432,MLI,Mali,1963,Western Africa,Africa,43201.0,Single Party,0.0
432,MLI,Mali,1964,Western Africa,Africa,43201.0,Single Party,0.0
432,MLI,Mali,1965,Western Africa,Africa,43201.0,Single Party,0.0
432,MLI,Mali,1966,Western Africa,Africa,43201.0,Single Party,0.0
432,MLI,Mali,1967,Western Africa,Africa,43201.0,Single Party,0.0
432,MLI,Mali,1968,Western Africa,Africa,43202.0,Military,1.0
432,MLI,Mali,1969,Western Africa,Africa,43202.0,Military,0.0
432,MLI,Mali,1970,Western Africa,Africa,43202.0,Military,0.0
432,MLI,Mali,1971,Western Africa,Africa,43202.0,Military,0.0
432,MLI,Mali,1972,Western Africa,Africa,43202.0,Military,0.0
432,MLI,Mali,1973,Western Africa,Africa,43202.0,Military,0.0
432,MLI,Mali,1974,Western Africa,Africa,43202.0,Military,0.0
432,MLI,Mali,1975,Western Africa,Africa,43202.0,Military,0.0
432,MLI,Mali,1976,Western Africa,Africa,43202.0,Military,0.0
432,MLI,Mali,1977,Western Africa,Africa,43202.0,Military,0.0
432,MLI,Mali,1978,Western Africa,Africa,43202.0,Military,0.0
432,MLI,Mali,1979,Western Africa,Africa,43202.0,Military,0.0
432,MLI,Mali,1980,Western Africa,Africa,43202.0,Military,0.0
432,MLI,Mali,1981,Western Africa,Africa,43202.0,Military,0.0
432,MLI,Mali,1982,Western Africa,Africa,43202.0,Military,0.0
432,MLI,Mali,1983,Western Africa,Africa,43202.0,Military,0.0
432,MLI,Mali,1984,Western Africa,Africa,43202.0,Military,0.0
432,MLI,Mali,1985,Western Africa,Africa,43202.0,Military,0.0
432,MLI,Mali,1986,Western Africa,Africa,43202.0,Military,0.0
432,MLI,Mali,1987,Western Africa,Africa,43202.0,Military,0.0
432,MLI,Mali,1988,Western Africa,Africa,43202.0,Military,0.0
432,MLI,Mali,1989,Western Africa,Africa,43202.0,Military,0.0
432,MLI,Mali,1990,Western Africa,Africa,43202.0,Military,0.0
432,MLI,Mali,1991,Western Africa,Africa,43203.0,Single Party,1.0
432,MLI,Mali,1992,Western Africa,Africa,43204.0,Democracy,1.0
432,MLI,Mali,1993,Western Africa,Africa,43204.0,Democracy,0.0
432,MLI,Mali,1994,Western Africa,Africa,43204.0,Democracy,0.0
432,MLI,Mali,1995,Western Africa,Africa,43204.0,Democracy,0.0
432,MLI,Mali,1996,Western Africa,Africa,43204.0,Democracy,0.0
432,MLI,Mali,1997,Western Africa,Africa,43204.0,Democracy,0.0
432,MLI,Mali,1998,Western Africa,Africa,43204.0,Democracy,0.0
432,MLI,Mali,1999,Western Africa,Africa,43204.0,Democracy,0.0
432,MLI,Mali,2000,Western Africa,Africa,43204.0,Democracy,0.0
432,MLI,Mali,2001,Western Africa,Africa,43204.0,Democracy,0.0
432,MLI,Mali,2002,Western Africa,Africa,43204.0,Democracy,0.0
432,MLI,Mali,2003,Western Africa,Africa,43204.0,Democracy,0.0
432,MLI,Mali,2004,Western Africa,Africa,43204.0,Democracy,0.0
432,MLI,Mali,2005,Western Africa,Africa,43204.0,Democracy,0.0
432,MLI,Mali,2006,Western Africa,Africa,43204.0,Democracy,0.0
432,MLI,Mali,2007,Western Africa,Africa,43204.0,Democracy,0.0
432,MLI,Mali,2008,Western Africa,Africa,43204.0,Democracy,0.0
432,MLI,Mali,2009,Western Africa,Africa,43204.0,Democracy,0.0
432,MLI,Mali,2010,Western Africa,Africa,43204.0,Democracy,0.0
432,MLI,Mali,2011,Western Africa,Africa,43204.0,Democracy,0.0
432,MLI,Mali,2012,Western Africa,Africa,43205.0,Military,1.0
433,SEN,Senegal,1960,Western Africa,Africa,43301.0,Single Party,1.0
433,SEN,Senegal,1961,Western Africa,Africa,43301.0,Single Party,0.0
433,SEN,Senegal,1962,Western Africa,Africa,43301.0,Single Party,0.0
433,SEN,Senegal,1963,Western Africa,Africa,43301.0,Single Party,0.0
433,SEN,Senegal,1964,Western Africa,Africa,43301.0,Single Party,0.0
433,SEN,Senegal,1965,Western Africa,Africa,43301.0,Single Party,0.0
433,SEN,Senegal,1966,Western Africa,Africa,43301.0,Single Party,0.0
433,SEN,Senegal,1967,Western Africa,Africa,43301.0,Single Party,0.0
433,SEN,Senegal,1968,Western Africa,Africa,43301.0,Single Party,0.0
433,SEN,Senegal,1969,Western Africa,Africa,43301.0,Single Party,0.0
433,SEN,Senegal,1970,Western Africa,Africa,43301.0,Single Party,0.0
433,SEN,Senegal,1971,Western Africa,Africa,43301.0,Single Party,0.0
433,SEN,Senegal,1972,Western Africa,Africa,43301.0,Single Party,0.0
433,SEN,Senegal,1973,Western Africa,Africa,43301.0,Single Party,0.0
433,SEN,Senegal,1974,Western Africa,Africa,43301.0,Single Party,0.0
433,SEN,Senegal,1975,Western Africa,Africa,43301.0,Single Party,0.0
433,SEN,Senegal,1976,Western Africa,Africa,43301.0,Single Party,0.0
433,SEN,Senegal,1977,Western Africa,Africa,43301.0,Single Party,0.0
433,SEN,Senegal,1978,Western Africa,Africa,43302.0,Multiparty,1.0
433,SEN,Senegal,1979,Western Africa,Africa,43302.0,Multiparty,0.0
433,SEN,Senegal,1980,Western Africa,Africa,43302.0,Multiparty,0.0
433,SEN,Senegal,1981,Western Africa,Africa,43302.0,Multiparty,0.0
433,SEN,Senegal,1982,Western Africa,Africa,43302.0,Multiparty,0.0
433,SEN,Senegal,1983,Western Africa,Africa,43302.0,Multiparty,0.0
433,SEN,Senegal,1984,Western Africa,Africa,43302.0,Multiparty,0.0
433,SEN,Senegal,1985,Western Africa,Africa,43302.0,Multiparty,0.0
433,SEN,Senegal,1986,Western Africa,Africa,43302.0,Multiparty,0.0
433,SEN,Senegal,1987,Western Africa,Africa,43302.0,Multiparty,0.0
433,SEN,Senegal,1988,Western Africa,Africa,43302.0,Multiparty,0.0
433,SEN,Senegal,1989,Western Africa,Africa,43302.0,Multiparty,0.0
433,SEN,Senegal,1990,Western Africa,Africa,43302.0,Multiparty,0.0
433,SEN,Senegal,1991,Western Africa,Africa,43302.0,Multiparty,0.0
433,SEN,Senegal,1992,Western Africa,Africa,43302.0,Multiparty,0.0
433,SEN,Senegal,1993,Western Africa,Africa,43302.0,Multiparty,0.0
433,SEN,Senegal,1994,Western Africa,Africa,43302.0,Multiparty,0.0
433,SEN,Senegal,1995,Western Africa,Africa,43302.0,Multiparty,0.0
433,SEN,Senegal,1996,Western Africa,Africa,43302.0,Multiparty,0.0
433,SEN,Senegal,1997,Western Africa,Africa,43302.0,Multiparty,0.0
433,SEN,Senegal,1998,Western Africa,Africa,43302.0,Multiparty,0.0
433,SEN,Senegal,1999,Western Africa,Africa,43302.0,Multiparty,0.0
433,SEN,Senegal,2000,Western Africa,Africa,43303.0,Democracy,1.0
433,SEN,Senegal,2001,Western Africa,Africa,43303.0,Democracy,0.0
433,SEN,Senegal,2002,Western Africa,Africa,43303.0,Democracy,0.0
433,SEN,Senegal,2003,Western Africa,Africa,43303.0,Democracy,0.0
433,SEN,Senegal,2004,Western Africa,Africa,43303.0,Democracy,0.0
433,SEN,Senegal,2005,Western Africa,Africa,43303.0,Democracy,0.0
433,SEN,Senegal,2006,Western Africa,Africa,43303.0,Democracy,0.0
433,SEN,Senegal,2007,Western Africa,Africa,43303.0,Democracy,0.0
433,SEN,Senegal,2008,Western Africa,Africa,43303.0,Democracy,0.0
433,SEN,Senegal,2009,Western Africa,Africa,43303.0,Democracy,0.0
433,SEN,Senegal,2010,Western Africa,Africa,43303.0,Democracy,0.0
433,SEN,Senegal,2011,Western Africa,Africa,43303.0,Democracy,0.0
433,SEN,Senegal,2012,Western Africa,Africa,43303.0,Democracy,0.0
434,BEN,Benin,1960,Western Africa,Africa,43401.0,Single Party,1.0
434,BEN,Benin,1961,Western Africa,Africa,43401.0,Single Party,0.0
434,BEN,Benin,1962,Western Africa,Africa,43401.0,Single Party,0.0
434,BEN,Benin,1963,Western Africa,Africa,43402.0,Military,1.0
434,BEN,Benin,1964,Western Africa,Africa,43403.0,Single Party,1.0
434,BEN,Benin,1965,Western Africa,Africa,43404.0,Military,1.0
434,BEN,Benin,1966,Western Africa,Africa,43404.0,Military,0.0
434,BEN,Benin,1967,Western Africa,Africa,43404.0,Military,0.0
434,BEN,Benin,1968,Western Africa,Africa,43404.0,Military,0.0
434,BEN,Benin,1969,Western Africa,Africa,43404.0,Military,0.0
434,BEN,Benin,1970,Western Africa,Africa,43405.0,Multiparty,1.0
434,BEN,Benin,1971,Western Africa,Africa,43405.0,Multiparty,0.0
434,BEN,Benin,1972,Western Africa,Africa,43406.0,Military,1.0
434,BEN,Benin,1973,Western Africa,Africa,43406.0,Military,0.0
434,BEN,Benin,1974,Western Africa,Africa,43406.0,Military,0.0
434,BEN,Benin,1975,Western Africa,Africa,43407.0,Single Party,1.0
434,BEN,Benin,1976,Western Africa,Africa,43407.0,Single Party,0.0
434,BEN,Benin,1977,Western Africa,Africa,43407.0,Single Party,0.0
434,BEN,Benin,1978,Western Africa,Africa,43407.0,Single Party,0.0
434,BEN,Benin,1979,Western Africa,Africa,43407.0,Single Party,0.0
434,BEN,Benin,1980,Western Africa,Africa,43407.0,Single Party,0.0
434,BEN,Benin,1981,Western Africa,Africa,43407.0,Single Party,0.0
434,BEN,Benin,1982,Western Africa,Africa,43407.0,Single Party,0.0
434,BEN,Benin,1983,Western Africa,Africa,43407.0,Single Party,0.0
434,BEN,Benin,1984,Western Africa,Africa,43407.0,Single Party,0.0
434,BEN,Benin,1985,Western Africa,Africa,43407.0,Single Party,0.0
434,BEN,Benin,1986,Western Africa,Africa,43407.0,Single Party,0.0
434,BEN,Benin,1987,Western Africa,Africa,43407.0,Single Party,0.0
434,BEN,Benin,1988,Western Africa,Africa,43407.0,Single Party,0.0
434,BEN,Benin,1989,Western Africa,Africa,43407.0,Single Party,0.0
434,BEN,Benin,1990,Western Africa,Africa,43407.0,Single Party,0.0
434,BEN,Benin,1991,Western Africa,Africa,43408.0,Democracy,1.0
434,BEN,Benin,1992,Western Africa,Africa,43408.0,Democracy,0.0
434,BEN,Benin,1993,Western Africa,Africa,43408.0,Democracy,0.0
434,BEN,Benin,1994,Western Africa,Africa,43408.0,Democracy,0.0
434,BEN,Benin,1995,Western Africa,Africa,43408.0,Democracy,0.0
434,BEN,Benin,1996,Western Africa,Africa,43408.0,Democracy,0.0
434,BEN,Benin,1997,Western Africa,Africa,43408.0,Democracy,0.0
434,BEN,Benin,1998,Western Africa,Africa,43408.0,Democracy,0.0
434,BEN,Benin,1999,Western Africa,Africa,43408.0,Democracy,0.0
434,BEN,Benin,2000,Western Africa,Africa,43408.0,Democracy,0.0
434,BEN,Benin,2001,Western Africa,Africa,43408.0,Democracy,0.0
434,BEN,Benin,2002,Western Africa,Africa,43408.0,Democracy,0.0
434,BEN,Benin,2003,Western Africa,Africa,43408.0,Democracy,0.0
434,BEN,Benin,2004,Western Africa,Africa,43408.0,Democracy,0.0
434,BEN,Benin,2005,Western Africa,Africa,43408.0,Democracy,0.0
434,BEN,Benin,2006,Western Africa,Africa,43408.0,Democracy,0.0
434,BEN,Benin,2007,Western Africa,Africa,43408.0,Democracy,0.0
434,BEN,Benin,2008,Western Africa,Africa,43408.0,Democracy,0.0
434,BEN,Benin,2009,Western Africa,Africa,43408.0,Democracy,0.0
434,BEN,Benin,2010,Western Africa,Africa,43408.0,Democracy,0.0
434,BEN,Benin,2011,Western Africa,Africa,43408.0,Democracy,0.0
434,BEN,Benin,2012,Western Africa,Africa,43408.0,Democracy,0.0
435,MAA,Mauritania,1960,Western Africa,Africa,43501.0,Single Party,1.0
435,MAA,Mauritania,1961,Western Africa,Africa,43501.0,Single Party,0.0
435,MAA,Mauritania,1962,Western Africa,Africa,43501.0,Single Party,0.0
435,MAA,Mauritania,1963,Western Africa,Africa,43501.0,Single Party,0.0
435,MAA,Mauritania,1964,Western Africa,Africa,43501.0,Single Party,0.0
435,MAA,Mauritania,1965,Western Africa,Africa,43501.0,Single Party,0.0
435,MAA,Mauritania,1966,Western Africa,Africa,43501.0,Single Party,0.0
435,MAA,Mauritania,1967,Western Africa,Africa,43501.0,Single Party,0.0
435,MAA,Mauritania,1968,Western Africa,Africa,43501.0,Single Party,0.0
435,MAA,Mauritania,1969,Western Africa,Africa,43501.0,Single Party,0.0
435,MAA,Mauritania,1970,Western Africa,Africa,43501.0,Single Party,0.0
435,MAA,Mauritania,1971,Western Africa,Africa,43501.0,Single Party,0.0
435,MAA,Mauritania,1972,Western Africa,Africa,43501.0,Single Party,0.0
435,MAA,Mauritania,1973,Western Africa,Africa,43501.0,Single Party,0.0
435,MAA,Mauritania,1974,Western Africa,Africa,43501.0,Single Party,0.0
435,MAA,Mauritania,1975,Western Africa,Africa,43501.0,Single Party,0.0
435,MAA,Mauritania,1976,Western Africa,Africa,43501.0,Single Party,0.0
435,MAA,Mauritania,1977,Western Africa,Africa,43501.0,Single Party,0.0
435,MAA,Mauritania,1978,Western Africa,Africa,43502.0,Military,1.0
435,MAA,Mauritania,1979,Western Africa,Africa,43502.0,Military,0.0
435,MAA,Mauritania,1980,Western Africa,Africa,43502.0,Military,0.0
435,MAA,Mauritania,1981,Western Africa,Africa,43502.0,Military,0.0
435,MAA,Mauritania,1982,Western Africa,Africa,43502.0,Military,0.0
435,MAA,Mauritania,1983,Western Africa,Africa,43502.0,Military,0.0
435,MAA,Mauritania,1984,Western Africa,Africa,43502.0,Military,0.0
435,MAA,Mauritania,1985,Western Africa,Africa,43502.0,Military,0.0
435,MAA,Mauritania,1986,Western Africa,Africa,43502.0,Military,0.0
435,MAA,Mauritania,1987,Western Africa,Africa,43502.0,Military,0.0
435,MAA,Mauritania,1988,Western Africa,Africa,43502.0,Military,0.0
435,MAA,Mauritania,1989,Western Africa,Africa,43502.0,Military,0.0
435,MAA,Mauritania,1990,Western Africa,Africa,43502.0,Military,0.0
435,MAA,Mauritania,1991,Western Africa,Africa,43502.0,Military,0.0
435,MAA,Mauritania,1992,Western Africa,Africa,43502.0,Military,0.0
435,MAA,Mauritania,1993,Western Africa,Africa,43502.0,Military,0.0
435,MAA,Mauritania,1994,Western Africa,Africa,43502.0,Military,0.0
435,MAA,Mauritania,1995,Western Africa,Africa,43502.0,Military,0.0
435,MAA,Mauritania,1996,Western Africa,Africa,43502.0,Military,0.0
435,MAA,Mauritania,1997,Western Africa,Africa,43502.0,Military,0.0
435,MAA,Mauritania,1998,Western Africa,Africa,43502.0,Military,0.0
435,MAA,Mauritania,1999,Western Africa,Africa,43502.0,Military,0.0
435,MAA,Mauritania,2000,Western Africa,Africa,43502.0,Military,0.0
435,MAA,Mauritania,2001,Western Africa,Africa,43502.0,Military,0.0
435,MAA,Mauritania,2002,Western Africa,Africa,43502.0,Military,0.0
435,MAA,Mauritania,2003,Western Africa,Africa,43502.0,Military,0.0
435,MAA,Mauritania,2004,Western Africa,Africa,43502.0,Military,0.0
435,MAA,Mauritania,2005,Western Africa,Africa,43502.0,Military,0.0
435,MAA,Mauritania,2006,Western Africa,Africa,43502.0,Military,0.0
435,MAA,Mauritania,2007,Western Africa,Africa,43503.0,Multiparty,1.0
435,MAA,Mauritania,2008,Western Africa,Africa,43504.0,Military,1.0
435,MAA,Mauritania,2009,Western Africa,Africa,43504.0,Military,0.0
435,MAA,Mauritania,2010,Western Africa,Africa,43504.0,Military,0.0
435,MAA,Mauritania,2011,Western Africa,Africa,43504.0,Military,0.0
435,MAA,Mauritania,2012,Western Africa,Africa,43504.0,Military,0.0
436,NIR,Niger,1960,Western Africa,Africa,43601.0,Single Party,1.0
436,NIR,Niger,1961,Western Africa,Africa,43601.0,Single Party,0.0
436,NIR,Niger,1962,Western Africa,Africa,43601.0,Single Party,0.0
436,NIR,Niger,1963,Western Africa,Africa,43601.0,Single Party,0.0
436,NIR,Niger,1964,Western Africa,Africa,43601.0,Single Party,0.0
436,NIR,Niger,1965,Western Africa,Africa,43601.0,Single Party,0.0
436,NIR,Niger,1966,Western Africa,Africa,43601.0,Single Party,0.0
436,NIR,Niger,1967,Western Africa,Africa,43601.0,Single Party,0.0
436,NIR,Niger,1968,Western Africa,Africa,43601.0,Single Party,0.0
436,NIR,Niger,1969,Western Africa,Africa,43601.0,Single Party,0.0
436,NIR,Niger,1970,Western Africa,Africa,43601.0,Single Party,0.0
436,NIR,Niger,1971,Western Africa,Africa,43601.0,Single Party,0.0
436,NIR,Niger,1972,Western Africa,Africa,43601.0,Single Party,0.0
436,NIR,Niger,1973,Western Africa,Africa,43601.0,Single Party,0.0
436,NIR,Niger,1974,Western Africa,Africa,43602.0,Military,1.0
436,NIR,Niger,1975,Western Africa,Africa,43602.0,Military,0.0
436,NIR,Niger,1976,Western Africa,Africa,43602.0,Military,0.0
436,NIR,Niger,1977,Western Africa,Africa,43602.0,Military,0.0
436,NIR,Niger,1978,Western Africa,Africa,43602.0,Military,0.0
436,NIR,Niger,1979,Western Africa,Africa,43602.0,Military,0.0
436,NIR,Niger,1980,Western Africa,Africa,43602.0,Military,0.0
436,NIR,Niger,1981,Western Africa,Africa,43602.0,Military,0.0
436,NIR,Niger,1982,Western Africa,Africa,43602.0,Military,0.0
436,NIR,Niger,1983,Western Africa,Africa,43602.0,Military,0.0
436,NIR,Niger,1984,Western Africa,Africa,43602.0,Military,0.0
436,NIR,Niger,1985,Western Africa,Africa,43602.0,Military,0.0
436,NIR,Niger,1986,Western Africa,Africa,43602.0,Military,0.0
436,NIR,Niger,1987,Western Africa,Africa,43602.0,Military,0.0
436,NIR,Niger,1988,Western Africa,Africa,43602.0,Military,0.0
436,NIR,Niger,1989,Western Africa,Africa,43602.0,Military,0.0
436,NIR,Niger,1990,Western Africa,Africa,43602.0,Military,0.0
436,NIR,Niger,1991,Western Africa,Africa,43602.0,Military,0.0
436,NIR,Niger,1992,Western Africa,Africa,43602.0,Military,0.0
436,NIR,Niger,1993,Western Africa,Africa,43603.0,Democracy,1.0
436,NIR,Niger,1994,Western Africa,Africa,43603.0,Democracy,0.0
436,NIR,Niger,1995,Western Africa,Africa,43603.0,Democracy,0.0
436,NIR,Niger,1996,Western Africa,Africa,43604.0,Military,1.0
436,NIR,Niger,1997,Western Africa,Africa,43604.0,Military,0.0
436,NIR,Niger,1998,Western Africa,Africa,43604.0,Military,0.0
436,NIR,Niger,1999,Western Africa,Africa,43604.0,Military,0.0
436,NIR,Niger,2000,Western Africa,Africa,43605.0,Democracy,1.0
436,NIR,Niger,2001,Western Africa,Africa,43605.0,Democracy,0.0
436,NIR,Niger,2002,Western Africa,Africa,43605.0,Democracy,0.0
436,NIR,Niger,2003,Western Africa,Africa,43605.0,Democracy,0.0
436,NIR,Niger,2004,Western Africa,Africa,43605.0,Democracy,0.0
436,NIR,Niger,2005,Western Africa,Africa,43605.0,Democracy,0.0
436,NIR,Niger,2006,Western Africa,Africa,43605.0,Democracy,0.0
436,NIR,Niger,2007,Western Africa,Africa,43605.0,Democracy,0.0
436,NIR,Niger,2008,Western Africa,Africa,43605.0,Democracy,0.0
436,NIR,Niger,2009,Western Africa,Africa,43606.0,Multiparty,1.0
436,NIR,Niger,2010,Western Africa,Africa,43607.0,Military,1.0
436,NIR,Niger,2011,Western Africa,Africa,43608.0,Democracy,1.0
436,NIR,Niger,2012,Western Africa,Africa,43608.0,Democracy,0.0
437,IVO,Ivory Coast,1960,Western Africa,Africa,43701.0,Single Party,1.0
437,IVO,Ivory Coast,1961,Western Africa,Africa,43701.0,Single Party,0.0
437,IVO,Ivory Coast,1962,Western Africa,Africa,43701.0,Single Party,0.0
437,IVO,Ivory Coast,1963,Western Africa,Africa,43701.0,Single Party,0.0
437,IVO,Ivory Coast,1964,Western Africa,Africa,43701.0,Single Party,0.0
437,IVO,Ivory Coast,1965,Western Africa,Africa,43701.0,Single Party,0.0
437,IVO,Ivory Coast,1966,Western Africa,Africa,43701.0,Single Party,0.0
437,IVO,Ivory Coast,1967,Western Africa,Africa,43701.0,Single Party,0.0
437,IVO,Ivory Coast,1968,Western Africa,Africa,43701.0,Single Party,0.0
437,IVO,Ivory Coast,1969,Western Africa,Africa,43701.0,Single Party,0.0
437,IVO,Ivory Coast,1970,Western Africa,Africa,43701.0,Single Party,0.0
437,IVO,Ivory Coast,1971,Western Africa,Africa,43701.0,Single Party,0.0
437,IVO,Ivory Coast,1972,Western Africa,Africa,43701.0,Single Party,0.0
437,IVO,Ivory Coast,1973,Western Africa,Africa,43701.0,Single Party,0.0
437,IVO,Ivory Coast,1974,Western Africa,Africa,43701.0,Single Party,0.0
437,IVO,Ivory Coast,1975,Western Africa,Africa,43701.0,Single Party,0.0
437,IVO,Ivory Coast,1976,Western Africa,Africa,43701.0,Single Party,0.0
437,IVO,Ivory Coast,1977,Western Africa,Africa,43701.0,Single Party,0.0
437,IVO,Ivory Coast,1978,Western Africa,Africa,43701.0,Single Party,0.0
437,IVO,Ivory Coast,1979,Western Africa,Africa,43701.0,Single Party,0.0
437,IVO,Ivory Coast,1980,Western Africa,Africa,43701.0,Single Party,0.0
437,IVO,Ivory Coast,1981,Western Africa,Africa,43701.0,Single Party,0.0
437,IVO,Ivory Coast,1982,Western Africa,Africa,43701.0,Single Party,0.0
437,IVO,Ivory Coast,1983,Western Africa,Africa,43701.0,Single Party,0.0
437,IVO,Ivory Coast,1984,Western Africa,Africa,43701.0,Single Party,0.0
437,IVO,Ivory Coast,1985,Western Africa,Africa,43701.0,Single Party,0.0
437,IVO,Ivory Coast,1986,Western Africa,Africa,43701.0,Single Party,0.0
437,IVO,Ivory Coast,1987,Western Africa,Africa,43701.0,Single Party,0.0
437,IVO,Ivory Coast,1988,Western Africa,Africa,43701.0,Single Party,0.0
437,IVO,Ivory Coast,1989,Western Africa,Africa,43701.0,Single Party,0.0
437,IVO,Ivory Coast,1990,Western Africa,Africa,43702.0,Multiparty,1.0
437,IVO,Ivory Coast,1991,Western Africa,Africa,43702.0,Multiparty,0.0
437,IVO,Ivory Coast,1992,Western Africa,Africa,43702.0,Multiparty,0.0
437,IVO,Ivory Coast,1993,Western Africa,Africa,43702.0,Multiparty,0.0
437,IVO,Ivory Coast,1994,Western Africa,Africa,43702.0,Multiparty,0.0
437,IVO,Ivory Coast,1995,Western Africa,Africa,43702.0,Multiparty,0.0
437,IVO,Ivory Coast,1996,Western Africa,Africa,43702.0,Multiparty,0.0
437,IVO,Ivory Coast,1997,Western Africa,Africa,43702.0,Multiparty,0.0
437,IVO,Ivory Coast,1998,Western Africa,Africa,43702.0,Multiparty,0.0
437,IVO,Ivory Coast,1999,Western Africa,Africa,43703.0,Military,1.0
437,IVO,Ivory Coast,2000,Western Africa,Africa,43704.0,Multiparty,0.0
437,IVO,Ivory Coast,2001,Western Africa,Africa,43704.0,Multiparty,0.0
437,IVO,Ivory Coast,2002,Western Africa,Africa,43704.0,Multiparty,0.0
437,IVO,Ivory Coast,2003,Western Africa,Africa,43704.0,Multiparty,0.0
437,IVO,Ivory Coast,2004,Western Africa,Africa,43704.0,Multiparty,0.0
437,IVO,Ivory Coast,2005,Western Africa,Africa,43704.0,Multiparty,0.0
437,IVO,Ivory Coast,2006,Western Africa,Africa,43704.0,Multiparty,0.0
437,IVO,Ivory Coast,2007,Western Africa,Africa,43704.0,Multiparty,0.0
437,IVO,Ivory Coast,2008,Western Africa,Africa,43704.0,Multiparty,0.0
437,IVO,Ivory Coast,2009,Western Africa,Africa,43704.0,Multiparty,0.0
437,IVO,Ivory Coast,2010,Western Africa,Africa,43704.0,Multiparty,0.0
437,IVO,Ivory Coast,2011,Western Africa,Africa,43704.0,Multiparty,0.0
437,IVO,Ivory Coast,2012,Western Africa,Africa,43704.0,Multiparty,0.0
438,GUI,Guinea,1958,Western Africa,Africa,43801.0,Single Party,1.0
438,GUI,Guinea,1959,Western Africa,Africa,43801.0,Single Party,0.0
438,GUI,Guinea,1960,Western Africa,Africa,43801.0,Single Party,0.0
438,GUI,Guinea,1961,Western Africa,Africa,43801.0,Single Party,0.0
438,GUI,Guinea,1962,Western Africa,Africa,43801.0,Single Party,0.0
438,GUI,Guinea,1963,Western Africa,Africa,43801.0,Single Party,0.0
438,GUI,Guinea,1964,Western Africa,Africa,43801.0,Single Party,0.0
438,GUI,Guinea,1965,Western Africa,Africa,43801.0,Single Party,0.0
438,GUI,Guinea,1966,Western Africa,Africa,43801.0,Single Party,0.0
438,GUI,Guinea,1967,Western Africa,Africa,43801.0,Single Party,0.0
438,GUI,Guinea,1968,Western Africa,Africa,43801.0,Single Party,0.0
438,GUI,Guinea,1969,Western Africa,Africa,43801.0,Single Party,0.0
438,GUI,Guinea,1970,Western Africa,Africa,43801.0,Single Party,0.0
438,GUI,Guinea,1971,Western Africa,Africa,43801.0,Single Party,0.0
438,GUI,Guinea,1972,Western Africa,Africa,43801.0,Single Party,0.0
438,GUI,Guinea,1973,Western Africa,Africa,43801.0,Single Party,0.0
438,GUI,Guinea,1974,Western Africa,Africa,43801.0,Single Party,0.0
438,GUI,Guinea,1975,Western Africa,Africa,43801.0,Single Party,0.0
438,GUI,Guinea,1976,Western Africa,Africa,43801.0,Single Party,0.0
438,GUI,Guinea,1977,Western Africa,Africa,43801.0,Single Party,0.0
438,GUI,Guinea,1978,Western Africa,Africa,43801.0,Single Party,0.0
438,GUI,Guinea,1979,Western Africa,Africa,43801.0,Single Party,0.0
438,GUI,Guinea,1980,Western Africa,Africa,43801.0,Single Party,0.0
438,GUI,Guinea,1981,Western Africa,Africa,43801.0,Single Party,0.0
438,GUI,Guinea,1982,Western Africa,Africa,43801.0,Single Party,0.0
438,GUI,Guinea,1983,Western Africa,Africa,43801.0,Single Party,0.0
438,GUI,Guinea,1984,Western Africa,Africa,43802.0,Military,1.0
438,GUI,Guinea,1985,Western Africa,Africa,43802.0,Military,0.0
438,GUI,Guinea,1986,Western Africa,Africa,43802.0,Military,0.0
438,GUI,Guinea,1987,Western Africa,Africa,43802.0,Military,0.0
438,GUI,Guinea,1988,Western Africa,Africa,43802.0,Military,0.0
438,GUI,Guinea,1989,Western Africa,Africa,43802.0,Military,0.0
438,GUI,Guinea,1990,Western Africa,Africa,43802.0,Military,0.0
438,GUI,Guinea,1991,Western Africa,Africa,43802.0,Military,0.0
438,GUI,Guinea,1992,Western Africa,Africa,43802.0,Military,0.0
438,GUI,Guinea,1993,Western Africa,Africa,43802.0,Military,0.0
438,GUI,Guinea,1994,Western Africa,Africa,43802.0,Military,0.0
438,GUI,Guinea,1995,Western Africa,Africa,43803.0,Multiparty,1.0
438,GUI,Guinea,1996,Western Africa,Africa,43803.0,Multiparty,0.0
438,GUI,Guinea,1997,Western Africa,Africa,43803.0,Multiparty,0.0
438,GUI,Guinea,1998,Western Africa,Africa,43803.0,Multiparty,0.0
438,GUI,Guinea,1999,Western Africa,Africa,43803.0,Multiparty,0.0
438,GUI,Guinea,2000,Western Africa,Africa,43803.0,Multiparty,0.0
438,GUI,Guinea,2001,Western Africa,Africa,43803.0,Multiparty,0.0
438,GUI,Guinea,2002,Western Africa,Africa,43803.0,Multiparty,0.0
438,GUI,Guinea,2003,Western Africa,Africa,43803.0,Multiparty,0.0
438,GUI,Guinea,2004,Western Africa,Africa,43803.0,Multiparty,0.0
438,GUI,Guinea,2005,Western Africa,Africa,43803.0,Multiparty,0.0
438,GUI,Guinea,2006,Western Africa,Africa,43803.0,Multiparty,0.0
438,GUI,Guinea,2007,Western Africa,Africa,43803.0,Multiparty,0.0
438,GUI,Guinea,2008,Western Africa,Africa,43804.0,Military,1.0
438,GUI,Guinea,2009,Western Africa,Africa,43804.0,Military,0.0
438,GUI,Guinea,2010,Western Africa,Africa,43805.0,Multiparty,1.0
438,GUI,Guinea,2011,Western Africa,Africa,43805.0,Multiparty,0.0
